id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCDPCPO25N000005142,장소,공원,17933847,미래1어린이공원,,,50706,어린이놀이터,5013010300111500000,제주특별자치도,서귀포시,서호동,,1150,5013010300,5013059000,501304851209.0,신북로24번길,12,126.512771,33.2591436,다나080746,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005143,장소,공원,17933873,미래2어린이공원,,,50706,어린이놀이터,5013010300114530000,제주특별자치도,서귀포시,서호동,,1453,5013010300,5013059000,,,,126.5115444,33.25728,다나079744,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005144,장소,공원,17934020,노형2근린공원,,,50705,지역근린공원,5011012200125820001,제주특별자치도,제주시,노형동,,2582-1,5011012200,5011066000,501104848673.0,정존11길,76,126.471929,33.489761,다다044002,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005145,장소,공원,17934053,제72호어린이공원,,,50706,어린이놀이터,5011012300104420005,제주특별자치도,제주시,외도일동,,442-5,5011012300,5011067000,,,,126.430139,33.490617,다다006003,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005146,장소,공원,17934105,제71호어린이공원,,,50706,어린이놀이터,5011012300104380003,제주특별자치도,제주시,외도일동,,438-3,5011012300,5011067000,,,,126.427919,33.49155,다다004004,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005147,장소,공원,17934165,제20호공원,,,50705,지역근린공원,5011010200104140000,제주특별자치도,제주시,일도이동,,414,5011010200,5011052000,,,,126.541514,33.503887,다다109017,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005148,장소,공원,17934300,제29호어린이공원,,,50706,어린이놀이터,5011011400121000013,제주특별자치도,제주시,삼양이동,,2100-13,5011011400,5011061000,501104847982.0,설촌로10길,5-1,126.582016,33.524226,다다147039,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005149,장소,공원,17934306,제27호어린이공원,,,50706,어린이놀이터,5011011400121300001,제주특별자치도,제주시,삼양이동,,2130-1,5011011400,5011061000,,,,126.583204,33.522112,다다148037,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005150,장소,공원,17934375,용기공원,,,50705,지역근린공원,4613012800102010001,전라남도,여수시,학동,,201-1,4613012800,4613078000,461303282043.0,소호로,606,127.658686,34.756098,라라145401,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005151,장소,공원,17934452,화장3어린이공원,,,50706,어린이놀이터,4613013700108720001,전라남도,여수시,화장동,,872-1,4613013700,4613080000,,,,127.639151,34.774478,라라127422,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005152,장소,공원,17934492,화장1어린이공원,,,50706,어린이놀이터,4613013700108510000,전라남도,여수시,화장동,,851,4613013700,4613080000,,,,127.643667,34.776171,라라131424,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005153,장소,공원,17934501,화장2어린이공원,,,50706,어린이놀이터,4613013700108570001,전라남도,여수시,화장동,,857-1,4613013700,4613080000,461304646240.0,대통2길,41-4,127.641847,34.775327,라라129423,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005154,장소,공원,17934681,화룡근린공원,,,50705,지역근린공원,4611016400112450000,전라남도,목포시,옥암동,,1245,4611016400,4611081000,461104643021.0,남악1로52번길,63,126.451676,34.812998,다라041469,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005155,장소,공원,17934865,광양숲,,,50705,지역근린공원,4623025032102350002,전라남도,광양시,광양읍,인서리,235-2,4623025032,4623025000,,,,127.587438,34.970755,라라079639,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005156,장소,공원,17935099,쟁이마당어린이공원,,,50706,어린이놀이터,2915510700108340000,광주광역시,남구,노대동,,834,2915510700,2915571000,291554283140.0,노대실로41번길,32-4,126.909035,35.105463,다라461790,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005157,장소,공원,17935178,공룡어린이공원,,,50706,어린이놀이터,2914011900108910000,광주광역시,서구,화정동,,891,2914011900,2914078000,291404280343.0,월드컵4강로68번길,17,126.87643,35.143588,다라431833,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005158,장소,공원,17935286,제70호어린이공원,,,50706,어린이놀이터,5011012300106340006,제주특별자치도,제주시,외도일동,,634-6,5011012300,5011067000,,,,126.430089,33.485709,다나006998,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005159,장소,공원,17935296,제6호어린이공원,,,50706,어린이놀이터,5011013700102930006,제주특별자치도,제주시,연동,,293-6,5011013700,5011065000,501104848090.0,신대로16길,22,126.494313,33.487047,다나065999,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005160,장소,공원,17935307,제69호어린이공원,,,50706,어린이놀이터,5011012300104920011,제주특별자치도,제주시,외도일동,,492-11,5011012300,5011067000,,,,126.427644,33.487269,다다003000,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005161,장소,공원,17935312,제75호어린이공원,,,50706,어린이놀이터,5011012300104930003,제주특별자치도,제주시,외도일동,,493-3,5011012300,5011067000,,,,126.428386,33.488048,다다004000,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005162,장소,공원,17935384,제76호어린이공원,,,50706,어린이놀이터,5011012300105230003,제주특별자치도,제주시,외도일동,,523-3,5011012300,5011067000,,,,126.432117,33.488524,다다007001,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005163,장소,공원,17935400,제49호어린이공원,,,50706,어린이놀이터,5011012200112740008,제주특별자치도,제주시,노형동,,1274-8,5011012200,5011066000,,,,126.481384,33.48916,다다053001,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005164,장소,공원,17935410,제73호어린이공원,,,50706,어린이놀이터,5011012300104550001,제주특별자치도,제주시,외도일동,,455-1,5011012300,5011067000,,,,126.427603,33.490076,다다003003,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005165,장소,공원,17935426,제5호어린이공원,,,50706,어린이놀이터,5011013700103110033,제주특별자치도,제주시,연동,,311-33,5011013700,5011065000,,,,126.498931,33.491528,다다070004,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005166,장소,공원,17935440,제74호어린이공원,,,50706,어린이놀이터,5011012300104520001,제주특별자치도,제주시,외도일동,,452-1,5011012300,5011067000,,,,126.433334,33.491208,다다009004,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005167,장소,공원,17935461,제34호어린이공원,,,50706,어린이놀이터,5011010400110140006,제주특별자치도,제주시,이도이동,,1014-6,5011010400,5011054000,,,,126.530693,33.494599,다다099007,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005168,장소,공원,17935470,제31호어린이공원,,,50706,어린이놀이터,5011010400110730000,제주특별자치도,제주시,이도이동,,1073,5011010400,5011054000,,,,126.537822,33.495609,다다106008,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005169,장소,공원,17935623,제32호어린이공원,,,50706,어린이놀이터,5011010400110530000,제주특별자치도,제주시,이도이동,,1053,5011010400,5011054000,,,,126.534334,33.496868,다다102009,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005170,장소,공원,17935648,제2어린이공원,,,50706,어린이놀이터,5011010500105050000,제주특별자치도,제주시,삼도일동,,505,5011010500,5011055000,,,,126.515848,33.501471,다다085015,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005171,장소,공원,17935651,제3호어린이공원,,,50706,어린이놀이터,5011010500105470011,제주특별자치도,제주시,삼도일동,,547-11,5011010500,5011055000,,,,126.521803,33.502177,다다091015,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005172,장소,공원,17935660,제41호어린이공원,,,50706,어린이놀이터,5011010200100650000,제주특별자치도,제주시,일도이동,,65,5011010200,5011052000,,,,126.544796,33.502238,다다112015,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005173,장소,공원,17935671,어린이공원,,,50706,어린이놀이터,5011012700126200000,제주특별자치도,제주시,도두일동,,2620,5011012700,5011069000,,,,126.464906,33.504033,다다038018,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005174,장소,공원,17935680,제1호어린이공원,,,50706,어린이놀이터,5011010500107850001,제주특별자치도,제주시,삼도일동,,785-1,5011010500,5011055000,,,,126.519056,33.506062,다다088020,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005175,장소,공원,17935684,제18호어린이공원,,,50706,어린이놀이터,5011010200104050003,제주특별자치도,제주시,일도이동,,405-3,5011010200,5011052000,,,,126.543421,33.506295,다다111020,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005176,장소,공원,17935691,제16호어린이공원,,,50706,어린이놀이터,5011010200103370000,제주특별자치도,제주시,일도이동,,337,5011010200,5011052000,,,,126.536313,33.506938,다다104020,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005177,장소,공원,17935731,제81호어린이공원,,,50706,어린이놀이터,5011011100121270000,제주특별자치도,제주시,화북일동,,2127,5011011100,5011060000,,,,126.56092,33.5146,다다127029,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005178,장소,공원,17935740,제12호어린이공원,,,50706,어린이놀이터,5011010700106710000,제주특별자치도,제주시,건입동,,671,5011010700,5011059000,,,,126.540056,33.516795,다다108031,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005179,장소,공원,17935745,제3어린이공원,,,50706,어린이놀이터,5011011100100090002,제주특별자치도,제주시,화북일동,,9-2,5011011100,5011060000,,,,126.576366,33.519789,다다142034,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005180,장소,공원,17935753,제21호어린이공원,,,50706,어린이놀이터,5011011400121540001,제주특별자치도,제주시,삼양이동,,2154-1,5011011400,5011061000,,,,126.580117,33.520064,다다145035,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005181,장소,공원,17935763,제28호어린이공원,,,50706,어린이놀이터,5011011400121790010,제주특별자치도,제주시,삼양이동,,2179-10,5011011400,5011061000,,,,126.58397,33.52022,다다149035,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005182,장소,공원,17935777,어린이공원,,,50706,어린이놀이터,5011011400121130001,제주특별자치도,제주시,삼양이동,,2113-1,5011011400,5011061000,,,,126.58571,33.524515,다다150039,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005183,장소,공원,17935783,제23호어린이공원,,,50706,어린이놀이터,5011011300116470012,제주특별자치도,제주시,삼양일동,,1647-12,5011011300,5011061000,,,,126.590572,33.526052,다다155041,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005184,장소,공원,17935788,제22호어린이공원,,,50706,어린이놀이터,5011011300115930001,제주특별자치도,제주시,삼양일동,,1593-1,5011011300,5011061000,,,,126.593787,33.529068,다다158044,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005185,장소,공원,17935847,문화2어린이공원,,,50706,어린이놀이터,5013011600101380000,제주특별자치도,서귀포시,강정동,,138,5013011600,5013060000,,,,126.508216,33.257707,다나076744,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005186,장소,공원,17936105,상일어린이공원,,,50706,어린이놀이터,2914011800113440006,광주광역시,서구,쌍촌동,,1344-6,2914011800,2914075100,,,,126.865366,35.159565,다라422851,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005187,장소,공원,17936147,어르신건강마당,,,50705,지역근린공원,4817012500104570012,경상남도,진주시,신안동,,457-12,4817012500,4817071500,,,,128.070514,35.181693,라라519875,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005188,장소,공원,17936156,은빛어린이공원,,,50706,어린이놀이터,2920011400114920000,광주광역시,광산구,수완동,,1492,2920011400,2920063700,,,,126.825832,35.186805,다라386881,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005189,장소,공원,17936163,해님공원,,,50705,지역근린공원,4825011300101120010,경상남도,김해시,이동,,112-10,4825011300,4825056500,,,,128.840625,35.192114,마라220893,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005190,장소,공원,17936167,골옷어린이공원,,,50706,어린이놀이터,2920012300115240000,광주광역시,광산구,장덕동,,1524,2920012300,2920063700,,,,126.811733,35.189886,다라373885,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005191,장소,공원,17936191,뜰마루마당,,,50705,지역근린공원,2671025034107880000,부산광역시,기장군,기장읍,내리,788,2671025034,2671025000,,,,129.207026,35.205402,마라553913,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005192,장소,공원,17936241,어린이놀이터,,,50706,어린이놀이터,4812710800106280001,경상남도,창원시마산회원구,회원동,,628-1,4812710800,4812752000,,,,128.567121,35.221589,라라971923,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005193,장소,공원,17936357,태암그린공원,,,50705,지역근린공원,4671041026103610015,전라남도,담양군,대전면,태목리,361-15,4671041026,4671041000,,,,126.897765,35.260342,다라452962,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005194,장소,공원,17936442,서북안어린이공원,,,50706,어린이놀이터,4833010400106970001,경상남도,양산시,북부동,,697-1,4833010400,4833051000,483304814316.0,북안북2길,11,129.038461,35.349168,마마397070,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005195,장소,공원,17936556,새일내공원,,,50705,지역근린공원,3111010900105080001,울산광역시,중구,성안동,,508-1,3111010900,3111065000,,,,129.317148,35.574483,마마646324,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005196,장소,공원,17936625,신풍2어린이공원,,,50706,어린이놀이터,5221010200104770006,전북특별자치도,김제시,신풍동,,477-6,5221010200,5221052000,522103272008.0,금성로,14,126.894358,35.794802,다마452555,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005197,장소,공원,17936674,용두길공원,,,50705,지역근린공원,5211112900108440000,전북특별자치도,전주시완산구,서신동,,844,5211112900,5211168000,521114598187.0,서신천변3길,3-14,127.113433,35.826991,다마650590,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005198,장소,공원,17936686,서부공원,,,50705,지역근린공원,5211112900109620005,전북특별자치도,전주시완산구,서신동,,962-5,5211112900,5211168000,,,,127.113028,35.834266,다마650598,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005199,장소,공원,17936691,서일근린공원,,,50705,지역근린공원,5211112900109600003,전북특별자치도,전주시완산구,서신동,,960-3,5211112900,5211168000,521113266050.0,여울로,77,127.115927,35.836595,다마653600,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005200,장소,공원,17936790,동산공원,,,50705,지역근린공원,2729011100109490000,대구광역시,달서구,용산동,,949,2729011100,2729057100,272903147027.0,용산로,205,128.5288039,35.855828,라마928626,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005201,장소,공원,17936851,신당어린이공원,,,50706,어린이놀이터,2729010700117590001,대구광역시,달서구,신당동,,1759-1,2729010700,2729058500,272904241346.0,성서서로75길,17-7,128.499038,35.858274,라마902628,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005202,장소,공원,17936994,침산소공원,,,50705,지역근린공원,2723010600117500000,대구광역시,북구,침산동,,1750,2723010600,2723057000,272304235244.0,성북로9길,12,128.588327,35.891997,라마982667,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005203,장소,공원,17937011,새마을어린이공원,,,50706,어린이놀이터,2723012600110270001,대구광역시,북구,태전동,,1027-1,2723012600,2723073500,272304235439.0,태암로5길,12,128.551063,35.929217,라마948707,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005204,장소,공원,17937016,뜨락어린이공원,,,50706,어린이놀이터,2723012300107890004,대구광역시,북구,구암동,,789-4,2723012300,2723074500,272303145020.0,대천로,148,128.564871,35.935624,라마960715,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005205,장소,공원,17937023,동평어린이공원,,,50706,어린이놀이터,2723012400109150002,대구광역시,북구,동천동,,915-2,2723012400,2723078000,,,,128.560631,35.938265,라마956718,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005206,장소,공원,17937036,학정어린이공원,,,50706,어린이놀이터,2723012000109500000,대구광역시,북구,학정동,,950,2723012000,2723080000,,,,128.568077,35.949953,라마963731,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005207,장소,공원,17937124,문덕5어린이공원,,,50706,어린이놀이터,4711125622103190006,경상북도,포항시남구,오천읍,문덕리,319-6,4711125622,4711125600,,,,129.404382,35.959949,마마717753,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005208,장소,공원,17937147,원동10어린이공원,,,50706,어린이놀이터,4711125621113280000,경상북도,포항시남구,오천읍,원리,1328,4711125621,4711125600,471114709603.0,하원로26번길,6-9,129.405533,35.972457,마마718767,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005209,장소,공원,17937294,장량3어린이공원,,,50706,어린이놀이터,4711312200106800003,경상북도,포항시북구,양덕동,,680-3,4711312200,4711370000,,,,129.389515,36.088885,마마701896,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005210,장소,공원,17937419,참살이공원,,,50705,지역근린공원,4719010400100160000,경상북도,구미시,봉곡동,,16,4719010400,4719056500,,,,128.312672,36.140788,라마731940,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005211,장소,공원,17937493,노성산애향공원,,,50705,지역근린공원,4423033024103460010,충청남도,논산시,노성면,교촌리,346-10,4423033024,4423033000,442304565169.0,노성산성길,91,127.127384,36.283602,다바665096,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005212,장소,공원,17937519,홍도어린이공원,,,50706,어린이놀이터,3020011400105540000,대전광역시,유성구,원신흥동,,554,3020011400,3020061000,,,,127.339706,36.333888,다바856151,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005213,장소,공원,17937544,한마음동산,,,50705,지역근린공원,3017011100103920006,대전광역시,서구,갈마동,,392-6,3017011100,3017058100,,,,127.368002,36.344119,다바881163,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005214,장소,공원,17937553,건능골어린이공원,,,50706,어린이놀이터,3017011100104020001,대전광역시,서구,갈마동,,402-1,3017011100,3017058200,301704298012.0,갈마로103번길,41,127.371337,36.344676,다바884163,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005215,장소,공원,17937576,보라매공원,,,50705,지역근린공원,3017010600114530000,대전광역시,서구,탄방동,,1453,3017010600,3017055500,,,,127.3847975,36.344475,다바896163,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005216,장소,공원,17937586,보라매공원,,,50705,지역근린공원,3017011200115440000,대전광역시,서구,둔산동,,1544,3017011200,3017063000,,,,127.384852,36.353566,다바896173,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005217,장소,공원,17937619,숲의공원,,,50705,지역근린공원,3017011200109200000,대전광역시,서구,둔산동,,920,3017011200,3017064000,301703166051.0,청사로,189,127.380794,36.362291,다바893183,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005218,장소,공원,17937903,아침뜰근린공원,,,50705,지역근린공원,3611010600112470000,세종특별자치시,,한솔동,,1247,3611010600,3611051000,,,,127.254129,36.478715,다바779312,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005219,장소,공원,17938315,은양2동어린이공원,,,50706,어린이놀이터,4420010100107600000,충청남도,아산시,온천동,,760,4420010100,4420058000,,,,127.002611,36.7785,다바556646,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005220,장소,공원,17938449,사랑공원,,,50705,지역근린공원,4413310700111880000,충청남도,천안시서북구,쌍용동,,1188,4413310700,4413353000,441334550190.0,미라2길,26-2,127.129775,36.801468,다바669670,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005221,장소,공원,17938452,장미공원,,,50705,지역근린공원,4413310700112340000,충청남도,천안시서북구,쌍용동,,1234,4413310700,4413353000,,,,127.12725,36.800487,다바667669,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005222,장소,공원,17938459,으뜸공원,,,50705,지역근린공원,4413310700111330000,충청남도,천안시서북구,쌍용동,,1133,4413310700,4413353000,,,,127.128262,36.802577,다바668672,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005223,장소,공원,17938482,비둘기공원,,,50705,지역근린공원,4413310700108900000,충청남도,천안시서북구,쌍용동,,890,4413310700,4413353000,,,,127.130222,36.806972,다바670677,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005224,장소,공원,17938521,소공원,,,50706,어린이놀이터,4413310200106730006,충청남도,천안시서북구,성정동,,673-6,4413310200,4413352000,,,,127.137719,36.820532,다바676692,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005225,장소,공원,17938552,소공원,,,50706,어린이놀이터,4413310200106370000,충청남도,천안시서북구,성정동,,637,4413310200,4413352000,,,,127.146986,36.824703,다바685696,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005226,장소,공원,17938602,도시공원,,,50705,지역근린공원,4313012800106910000,충청북도,충주시,금릉동,,691,4313012800,4313062500,,,,127.925423,36.989343,라바378879,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005227,장소,공원,17938614,배미어린이공원,,,50706,어린이놀이터,4122011700109690000,경기도,평택시,합정동,,969,4122011700,4122059000,412204364947.0,평택5로20번길,15,127.113153,36.988764,다바655878,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005228,장소,공원,17938636,새롬어린이공원,,,50706,어린이놀이터,4122011700108290000,경기도,평택시,합정동,,829,4122011700,4122059000,412203188119.0,평택3로,11,127.09108,36.989055,다바636879,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005229,장소,공원,17938804,무궁화어린이공원,,,50706,어린이놀이터,4159025922102960000,경기도,화성시,향남읍,발안리,296,4159025922,4159025900,,,,126.901539,37.130579,다사468037,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005230,장소,공원,17938852,청전제7호어린이공원,,,50706,어린이놀이터,4315011300104970025,충청북도,제천시,청전동,,497-25,4315011300,4315059000,,,,128.20612,37.144822,라사627053,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005231,장소,공원,17938865,청전제3호어린이공원,,,50706,어린이놀이터,4315011300105830001,충청북도,제천시,청전동,,583-1,4315011300,4315059000,431504517781.0,의림대로38길,11,128.214291,37.155015,라사634064,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005232,장소,공원,17938899,수청동제3어린이공원,,,50706,어린이놀이터,4137010800105650000,경기도,오산시,수청동,,565,4137010800,4137054300,,,,127.059345,37.171618,다사608081,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005233,장소,공원,17938900,새마을운동테마공원,,,50705,지역근린공원,4719011600105500000,경상북도,구미시,상모동,,550,4719011600,4719064500,471903308015.0,박정희로,155,128.3498374,36.0928432,라마765887,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000005234,장소,공원,17938920,느티공원,,,50705,지역근린공원,4137010700104970000,경기도,오산시,금암동,,497,4137010700,4137054300,,,,127.050319,37.177453,다사600088,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
